symbol	entrez	ensembl	uniprot
AC093512.2	112694756	ENSG00000285043	
NEK10	152110	ENSG00000163491	
CDH7	1005	ENSG00000081138	Q9ULB5
BTNL2	56244	ENSG00000204290	Q9UIR0
KCNA1	3736	ENSG00000111262	Q09470
CDH7	1005	ENSG00000081138	
PRKAR1B	5575	ENSG00000188191	P31321
USP47	55031	ENSG00000170242	Q96K76
PNP	4860	ENSG00000198805	P00491
KCNA1	3736	ENSG00000111262	
MRPL45	84311	ENSG00000277936	Q9BRJ2
EID3	493861	ENSG00000255150	Q8N140
MRPL45	84311	ENSG00000277936	
SFXN5	94097	ENSG00000144040	Q8TD22
PRKAR1B	5575	ENSG00000188191	
PLCG1	5335	ENSG00000124181	
DLD	1738	ENSG00000091140	P09622
SFXN5	94097	ENSG00000144040	
ALDH2	217	ENSG00000111275	P05091
NECAB3	63941	ENSG00000125967	
SLC24A5	283652	ENSG00000188467	Q71RS6
UCMA	221044	ENSG00000165623	Q8WVF2
HEPACAM	220296	ENSG00000165478	Q14CZ8
SLC24A5	283652	ENSG00000188467	
TRDV2		ENSG00000211821	A0JD36
UCMA	221044	ENSG00000165623	
TRDJ2		ENSG00000211827	
MPEG1	219972	ENSG00000197629	Q2M385
TRAJ61		ENSG00000211831	
TRAJ54		ENSG00000211836	
BTBD11	121551	ENSG00000151136	A6QL63
TRAV40		ENSG00000211819	A0A0B4J280
HEPN1	641654	ENSG00000221932	Q6WQI6
TRDC		ENSG00000211829	
ALDH2	217	ENSG00000111275	
LIMA1	51474	ENSG00000050405	
BTBD11	121551	ENSG00000151136	
KCNJ5	3762	ENSG00000120457	P48544
TRDJ3		ENSG00000211828	
EXD3	54932	ENSG00000187609	
TRDD1		ENSG00000223997	P0DPR3
TRAV41		ENSG00000211820	A0A0B4J266
TRAV38-2DV8		ENSG00000211817	A0JD32
TRAV38-1		ENSG00000211816	A0A0B4J264
TRAJ58		ENSG00000211833	
TRDV3		ENSG00000256590	A0JD37
TRDD2		ENSG00000237235	
TRAV39		ENSG00000211818	A0A0B4J263
TRAJ59		ENSG00000211832	
TRDJ1		ENSG00000211825	A0A075B706
TRAV34		ENSG00000211813	A0A0B4J273
CEP128	145508	ENSG00000100629	Q6ZU80
ACAD10	80724	ENSG00000111271	
TMPRSS11E	28983	ENSG00000087128	Q9UL52
TRAJ56		ENSG00000211835	
GPR179	440435	ENSG00000276469	Q6PRD1
TRDD3		ENSG00000228985	
LIMA1	51474	ENSG00000050405	Q9UHB6
TMPRSS11E	28983	ENSG00000087128	
PRAME	23532	ENSG00000275013	P78395
DLD	1738	ENSG00000091140	
ASAP1	50807	ENSG00000153317	
DTX4	23220	ENSG00000110042	Q9Y2E6
DNAAF5	54919	ENSG00000164818	Q86Y56
C11orf45	219833	ENSG00000174370	Q8TAV5
DNAAF5	54919	ENSG00000164818	
BMP2	650	ENSG00000125845	P12643
SUB1	10923	ENSG00000113387	P53999
IPO4	79711	ENSG00000196497	Q8TEX9
RAB11FIP5	26056	ENSG00000135631	
PUS1	80324	ENSG00000177192	Q9Y606
IPO4	79711	ENSG00000196497	
RAB11FIP5	26056	ENSG00000135631	Q9BXF6
TOP1	7150	ENSG00000198900	P11387
AGER	177	ENSG00000231268	
MCAT	27349	ENSG00000100294	Q8IVS2
TRAV26-2		ENSG00000211812	A0A0B4J265
UBE2E2	7325	ENSG00000182247	Q96LR5
UBE2E2	7325	ENSG00000182247	
TRDJ4		ENSG00000211826	
TRAJ57		ENSG00000211834	
MYO18A	399687	ENSG00000196535	
TNRC6A	27327	ENSG00000090905	Q8NDV7
TRAV36DV7		ENSG00000211815	A0A075B6V5
MCAT	27349	ENSG00000100294	
PRAME	23532	ENSG00000275013	
SERPINA5	5104	ENSG00000188488	
PUS1	80324	ENSG00000177192	
GRPEL1	80273	ENSG00000109519	Q9HAV7
IGLV10-54		ENSG00000211642	A0A075B6I4
LPCAT4	254531	ENSG00000176454	Q643R3
EXD3	54932	ENSG00000187609	Q8N9H8
KIR2DS1	3802	ENSG00000276387	
IGLV10-54		ENSG00000211642	
EXO5	64789	ENSG00000164002	Q9H790
SUB1	10923	ENSG00000113387	
UGT2B17	7367	ENSG00000197888	O75795
IGLV11-55		ENSG00000211641	A0A075B6I3
CLEC4C	170482	ENSG00000198178	Q8WTT0
TTC39A	22996	ENSG00000085831	Q5SRH9
SKOR2	652991	ENSG00000215474	
IGLV4-60		ENSG00000211639	A0A075B6I1
KIR2DS4	3809	ENSG00000276209	
EXO5	64789	ENSG00000164002	
SLC46A3	283537	ENSG00000139508	Q7Z3Q1
SKOR2	652991	ENSG00000215474	Q2VWA4
KCNA5	3741	ENSG00000130037	P22460
CLEC4C	170482	ENSG00000198178	
IGLV6-57		ENSG00000211640	P01721
IGLV8-61		ENSG00000211638	A0A075B6I0
ASAP1	50807	ENSG00000153317	Q9ULH1
UGT2B15	7366	ENSG00000196620	P54855
IGLV4-69		ENSG00000211637	A0A075B6H9
LPCAT4	254531	ENSG00000176454	
TIAF1	9220	ENSG00000221995	O95411
GPR156	165829	ENSG00000175697	
BHLHE23	128408	ENSG00000125533	
AADAT	51166	ENSG00000109576	Q8N5Z0
BHLHE23	128408	ENSG00000125533	Q8NDY6
TNRC6A	27327	ENSG00000090905	
RBL1	5933	ENSG00000080839	P28749
SERPINA5	5104	ENSG00000188488	P05154
RBL1	5933	ENSG00000080839	
GPR156	165829	ENSG00000175697	Q8NFN8
NUDCD3	23386	ENSG00000015676	Q8IVD9
AADAT	51166	ENSG00000109576	
CAVIN4	347273	ENSG00000170681	Q5BKX8
PDE6H	5149	ENSG00000139053	Q13956
UBE2E1	7324	ENSG00000170142	P51965
OST4	100128731	ENSG00000228474	P0C6T2
TRIM39	56658	ENSG00000230308	
CHMP4A	29082	ENSG00000254505	Q9BY43
UBE2E1	7324	ENSG00000170142	
CHMP4A	29082	ENSG00000254505	
ABTB1	80325	ENSG00000114626	
PRPS2	5634	ENSG00000101911	
AGBL5	60509	ENSG00000084693	
RSRC2	65117	ENSG00000111011	Q7L4I2
MTMR9	66036	ENSG00000104643	Q96QG7
MIA2	4253	ENSG00000150527	
AL136295.4		ENSG00000259522	
MTMR9	66036	ENSG00000104643	
MND1	84057	ENSG00000121211	Q9BWT6
AL136295.1		ENSG00000254692	
TRPV5	56302	ENSG00000274348	
CCDC30	728621	ENSG00000186409	Q5VVM6
MND1	84057	ENSG00000121211	
SERPINA3	12	ENSG00000196136	P01011
BMS1	9790	ENSG00000165733	Q14692
ACAD10	80724	ENSG00000111271	Q6JQN1
PRPS2	5634	ENSG00000101911	P11908
RPP21	79897	ENSG00000241863	Q9H633
RPP21	202658	ENSG00000241863	Q9H633
ALDOA	226	ENSG00000149925	
SERPINA3	12	ENSG00000196136	
NANOGNB	360030	ENSG00000205857	Q7Z5D8
NANOGNB	360030	ENSG00000205857	
MALT1	10892	ENSG00000172175	Q9UDY8
LAMB1	3912	ENSG00000091136	
ZMYND12	84217	ENSG00000066185	Q9H0C1
ZMYND12	84217	ENSG00000066185	
ABTB1	80325	ENSG00000114626	Q969K4
SDCBP2	27111	ENSG00000125775	Q9H190
CDH19	28513	ENSG00000071991	Q9H159
MALT1	10892	ENSG00000172175	
RSRC2	65117	ENSG00000111011	
CDH19	28513	ENSG00000071991	
AC002996.1		ENSG00000257767	
LAMB1	3912	ENSG00000091136	P07942
GGA2	23062	ENSG00000103365	Q9UJY4
LRRC58	116064	ENSG00000163428	Q96CX6
GGA2	23062	ENSG00000103365	
PRAF2	11230	ENSG00000243279	O60831
TXNRD1	7296	ENSG00000198431	Q16881
ECI1	1632	ENSG00000167969	P42126
PRAF2	11230	ENSG00000243279	
SORCS2	57537	ENSG00000184985	Q96PQ0
AL136531.2		ENSG00000274322	
SNHG32		ENSG00000226710	
SORCS2	57537	ENSG00000184985	
PSAPL1	768239	ENSG00000178597	Q6NUJ1
C16orf91	283951	ENSG00000174109	Q4G0I0
SHOC2	8036	ENSG00000108061	Q9UQ13
AGER	177	ENSG00000231268	Q15109
ECI1	1632	ENSG00000167969	
SERPINA4	5267	ENSG00000100665	P29622
RPP21	79897	ENSG00000241863	
RPP21	202658	ENSG00000241863	
TGM1	7051	ENSG00000092295	P22735
CRACD	57482	ENSG00000109265	
SHOC2	8036	ENSG00000108061	
LONRF2	164832	ENSG00000170500	Q1L5Z9
HAUS3	79441	ENSG00000214367	
TGM1	7051	ENSG00000092295	
FSTL1	11167	ENSG00000163430	Q12841
HAUS3	79441	ENSG00000214367	Q68CZ6
AL049839.2		ENSG00000273259	
FSTL1	11167	ENSG00000163430	
TRIM39	56658	ENSG00000230308	Q9HCM9
AGBL5	60509	ENSG00000084693	Q8NDL9
TM9SF1	10548	ENSG00000100926	O15321
TM9SF1	10548	ENSG00000100926	
KIR2DL4	3805	ENSG00000277076	
TSPO	706	ENSG00000100300	P30536
NPPB	4879	ENSG00000120937	P16860
TRIM39	56658	ENSG00000224994	
TSPO	706	ENSG00000100300	
TSPO	706	ENSG00000100300	B1AH88
BRWD1	54014	ENSG00000185658	Q9NSI6
TXNRD1	7296	ENSG00000198431	
CREBBP	1387	ENSG00000005339	Q92793
KIAA2013	90231	ENSG00000116685	Q8IYS2
BRWD1	54014	ENSG00000185658	
FKBP1A	2280	ENSG00000088832	P62942
FKBP1A	2280	ENSG00000088832	
UGT2B10	7365	ENSG00000109181	P36537
NEDD8	4738	ENSG00000129559	Q15843
SENP8	123228	ENSG00000166192	Q96LD8
NEDD8	4738	ENSG00000129559	
POLN	353497	ENSG00000130997	Q7Z5Q5
GBP1	2633	ENSG00000117228	P32455
SENP8	123228	ENSG00000166192	
CREBBP	1387	ENSG00000005339	
PHKA1	5255	ENSG00000067177	P46020
PHKA1	5255	ENSG00000067177	
OAT	4942	ENSG00000065154	P04181
POLN	353497	ENSG00000130997	
DSEL	92126	ENSG00000171451	Q8IZU8
ARFIP2	23647	ENSG00000132254	P53365
CRACD	57482	ENSG00000109265	Q6ZU35
BCAT1	586	ENSG00000060982	P54687
CAND1	55832	ENSG00000111530	Q86VP6
NUDT8	254552	ENSG00000167799	Q8WV74
HSD17B11	51170	ENSG00000198189	Q8NBQ5
CAND1	55832	ENSG00000111530	
MERTK	10461	ENSG00000153208	Q12866
ARFIP2	23647	ENSG00000132254	
RPP21	79897	ENSG00000241779	
RPP21	202658	ENSG00000241779	
MERTK	10461	ENSG00000153208	
AFAP1	60312	ENSG00000196526	Q8N556
PTPRJ	5795	ENSG00000149177	Q12913
PSAT1	29968	ENSG00000135069	Q9Y617
PTPRJ	5795	ENSG00000149177	
HSD17B11	51170	ENSG00000198189	
SLC12A1	6557	ENSG00000074803	Q13621
CCT2	10576	ENSG00000166226	P78371
MSL2	55167	ENSG00000174579	Q9HCI7
AFAP1	60312	ENSG00000196526	
BCAT1	586	ENSG00000060982	
MSL2	55167	ENSG00000174579	
KIR2DL3	3804	ENSG00000276218	P43628
SLC12A1	6557	ENSG00000074803	
IL1RAPL2	26280	ENSG00000189108	Q9NP60
DMRTA1	63951	ENSG00000176399	Q5VZB9
IL1RAPL2	26280	ENSG00000189108	
HSD17B13	345275	ENSG00000170509	Q7Z5P4
SPDYC	387778	ENSG00000204710	Q5MJ68
TEX13A	56157	ENSG00000268629	Q9BXU3
IAPP	3375	ENSG00000121351	P10997
OR4B1	119765	ENSG00000175619	Q8NGF8
RPP21	79897	ENSG00000241779	Q9H633
RPP21	202658	ENSG00000241779	Q9H633
PTPRK	5796	ENSG00000273993	Q15262
POTEB3	102724631	ENSG00000278522	
MTUS2	23281	ENSG00000132938	Q5JR59
PTCHD1	139411	ENSG00000165186	Q96NR3
IAPP	3375	ENSG00000121351	
PTCHD1	139411	ENSG00000165186	
LDLRAP1	26119	ENSG00000157978	Q5SW96
ALDOA	226	ENSG00000149925	P04075
POLR3F	10621	ENSG00000132664	Q9H1D9
POTEB3	102724631	ENSG00000278522	A0JP26
TIMM10B	26515	ENSG00000132286	Q9Y5J6
TRIM39	56658	ENSG00000224994	Q9HCM9
ENSA	2029	ENSG00000143420	
TIMM10B	26515	ENSG00000132286	
ENSA	2029	ENSG00000143420	O43768
PTPRK	5796	ENSG00000273993	
MRAS	22808	ENSG00000158186	O14807
KIR3DL2	3812	ENSG00000275838	
ZNF684	127396	ENSG00000117010	Q5T5D7
AKAP11	11215	ENSG00000023516	Q9UKA4
MRAS	22808	ENSG00000158186	
ZNF684	127396	ENSG00000117010	
ERICH1	157697	ENSG00000282665	
CCT2	10576	ENSG00000166226	
REC8	9985	ENSG00000100918	O95072
IL17RD	54756	ENSG00000144730	Q8NFM7
REC8	9985	ENSG00000100918	
PLPPR1	54886	ENSG00000148123	Q8TBJ4
PLPPR1	54886	ENSG00000148123	
STYX	6815	ENSG00000198252	Q8WUJ0
NOMO3	408050	ENSG00000103226	P69849
NOMO3	408050	ENSG00000103226	
CD200R1	131450	ENSG00000163606	Q8TD46
LMAN2L	81562	ENSG00000114988	Q9H0V9
KIR3DL1	3811	ENSG00000274146	
CCDC42	146849	ENSG00000161973	Q96M95
CNTNAP2	26047	ENSG00000174469	
DNHD1	144132	ENSG00000179532	Q96M86
CCDC42	146849	ENSG00000161973	
CD200R1	131450	ENSG00000163606	
SLC25A25	114789	ENSG00000148339	Q6KCM7
RPS4Y1	6192	ENSG00000129824	P22090
SLCO1A2	6579	ENSG00000084453	P46721
RPS4Y1	6192	ENSG00000129824	
LMAN2L	81562	ENSG00000114988	
NCS1	23413	ENSG00000107130	P62166
DNHD1	144132	ENSG00000179532	
RPRM	56475	ENSG00000177519	Q9NS64
TPST2	8459	ENSG00000128294	O60704
SPDYE4	388333	ENSG00000183318	A6NLX3
KRT31	3881	ENSG00000262993	Q15323
SPDYE4	388333	ENSG00000183318	
TPST2	8459	ENSG00000128294	
OR14J1	442191	ENSG00000204695	Q9UGF5
TAS2R3	50831	ENSG00000127362	Q9NYW6
SLC25A25	114789	ENSG00000148339	
TRAJ53		ENSG00000211837	
SLCO1A2	6579	ENSG00000084453	
RNF212	285498	ENSG00000178222	
TRIB3	57761	ENSG00000101255	
SPNS1	83985	ENSG00000169682	
NTF3	4908	ENSG00000185652	P20783
PLIN2	123	ENSG00000147872	Q99541
PLIN2	123	ENSG00000147872	
TRAJ52		ENSG00000211838	
NAIF1	203245	ENSG00000171169	Q69YI7
TRAJ50		ENSG00000211839	
TRAJ49		ENSG00000211840	
TRIB3	57761	ENSG00000101255	Q96RU7
TRAJ48		ENSG00000211841	
RSPRY1	89970	ENSG00000159579	
TRAJ47		ENSG00000211842	
TRAJ46		ENSG00000211843	
TRAJ45		ENSG00000211844	
TRAJ44		ENSG00000211845	
SC5D	6309	ENSG00000109929	O75845
BZW2	28969	ENSG00000136261	
IL17RD	54756	ENSG00000144730	
PIF1	80119	ENSG00000140451	Q9H611
CAPN1	823	ENSG00000014216	
AC207056.1		ENSG00000262748	
KIR3DL3	115653	ENSG00000273502	
PERCC1	105371045	ENSG00000284395	A0A1W2PR82
SC5D	6309	ENSG00000109929	
AC084337.2		ENSG00000283977	
TUBB8B	260334	ENSG00000173213	A6NNZ2
BZW2	28969	ENSG00000136261	Q9Y6E2
MYO9A	4649	ENSG00000066933	B2RTY4
TLR7	51284	ENSG00000196664	Q9NYK1
CRYBB1	1414	ENSG00000100122	P53674
MYO9A	4649	ENSG00000066933	
KRT34	3885	ENSG00000262045	
KRT34	100653049	ENSG00000262045	
RSPRY1	89970	ENSG00000159579	Q96DX4
TRAJ43		ENSG00000211846	
TFAP2A	7020	ENSG00000137203	
RNF212	285498	ENSG00000178222	Q495C1
WHRN	25861	ENSG00000095397	Q9P202
CNTNAP2	26047	ENSG00000174469	Q9UHC6
MST1R	4486	ENSG00000164078	Q04912
MST1R	4486	ENSG00000164078	
WEE2	494551	ENSG00000214102	P0C1S8
METTL14	57721	ENSG00000145388	Q9HCE5
WEE2	494551	ENSG00000214102	
TRIM42	287015	ENSG00000155890	Q8IWZ5
TAP2	6891	ENSG00000228582	Q03519
TAS2R4	50832	ENSG00000127364	Q9NYW5
METTL14	57721	ENSG00000145388	
ARL5B	221079	ENSG00000165997	Q96KC2
TRAJ42		ENSG00000211847	A0A075B6Y9
TRAJ41		ENSG00000211848	
TAP2	6891	ENSG00000228582	
TRAJ40		ENSG00000211849	
SRBD1	55133	ENSG00000068784	Q8N5C6
KIR3DL2	3812	ENSG00000276739	P43630
WHRN	25861	ENSG00000095397	
PITPNA	5306	ENSG00000174238	Q00169
KIR2DS4	3809	ENSG00000274533	
TBX10	347853	ENSG00000167800	O75333
PITPNA	5306	ENSG00000174238	
UCN3	114131	ENSG00000178473	Q969E3
RYBP	23429	ENSG00000163602	Q8N488
MYEF2	50804	ENSG00000104177	
NKX1-2	390010	ENSG00000229544	Q9UD57
RNASE10	338879	ENSG00000182545	Q5GAN6
ADAMTS6	11174	ENSG00000049192	Q9UKP5
RBBP9	10741	ENSG00000089050	O75884
UFC1	51506	ENSG00000143222	Q9Y3C8
WDR45	11152	ENSG00000196998	
KIR3DL2	3812	ENSG00000277709	
ANKRD55	79722	ENSG00000164512	Q3KP44
TRAJ39		ENSG00000211850	
TRAJ38		ENSG00000211851	
ANKRD55	79722	ENSG00000164512	
TRAJ37		ENSG00000278661	
TRAJ36		ENSG00000276699	
TRAJ35		ENSG00000211854	
CCDC154	645811	ENSG00000197599	
MBOAT7	79143	ENSG00000276935	Q96N66
TRAJ34		ENSG00000211855	
PMPCA	23203	ENSG00000165688	Q10713
TRAJ33		ENSG00000211856	
ACY3	91703	ENSG00000132744	Q96HD9
MYEF2	50804	ENSG00000104177	Q9P2K5
ACY3	91703	ENSG00000132744	
LY6E	4061	ENSG00000278032	
MON1A	84315	ENSG00000164077	Q86VX9
TTC39A	22996	ENSG00000085831	
EXOSC10	5394	ENSG00000171824	Q01780
GFPT1	2673	ENSG00000198380	Q06210
FCER1A	2205	ENSG00000179639	P12319
FCER1A	2205	ENSG00000179639	
BAAT	570	ENSG00000136881	Q14032
GFPT1	2673	ENSG00000198380	
CRYBA4	1413	ENSG00000196431	P53673
MBOAT7	79143	ENSG00000276935	
SOCS7	30837	ENSG00000274229	
SOCS7	30837	ENSG00000274229	O14512
SLC35G5	83650	ENSG00000177710	Q96KT7
H1-4	3008	ENSG00000168298	P10412
TRAJ32		ENSG00000211857	
TRAJ31		ENSG00000211858	
IGLV2-33		ENSG00000281345	A0A075B6J2
IGLV3-32		ENSG00000280866	A0A0A0MS00
DAB2IP	153090	ENSG00000136848	
LLCFC1	135927	ENSG00000275821	
MON1A	84315	ENSG00000164077	
GALNT13	114805	ENSG00000144278	Q8IUC8
EXOSC10	5394	ENSG00000171824	
GALNT13	114805	ENSG00000144278	
LLCFC1	135927	ENSG00000275821	Q96L11
RFC1	5981	ENSG00000035928	P35251
H3C4	8351	ENSG00000197409	P68431
H2BC6	8344	ENSG00000274290	P62807
P3R3URF	110117498	ENSG00000250719	A0A087WWA1
FKBP7	51661	ENSG00000079150	Q9Y680
P3R3URF-PIK3R3	110117499	ENSG00000278139	
RFC1	5981	ENSG00000035928	
AL031777.2		ENSG00000282988	
FKBP7	51661	ENSG00000079150	
TIGD2	166815	ENSG00000180346	Q4W5G0
H4C4	8360	ENSG00000277157	P62805
KRT33B	3884	ENSG00000263012	Q14525
H2AC7	3013	ENSG00000196866	P20671
TSC1	7248	ENSG00000165699	Q92574
H2BC7	8343	ENSG00000277224	P62807
OR4X2	119764	ENSG00000172208	Q8NGF9
OR10J3	441911	ENSG00000196266	
OR4X1	390113	ENSG00000176567	Q8NH49
OR10J3	441911	ENSG00000196266	Q5JRS4
H2BC5	3017	ENSG00000158373	P58876
INTS4	92105	ENSG00000149262	
OR10J1	26476	ENSG00000196184	
NIM1K	167359	ENSG00000177453	Q8IY84
SSBP1	6742	ENSG00000106028	Q04837
GYG2	8908	ENSG00000056998	O15488
FGD6	55785	ENSG00000180263	Q6ZV73
OR4S1	256148	ENSG00000176555	Q8NGB4
OR10J1	26476	ENSG00000196184	P30954
PMPCA	23203	ENSG00000165688	
OR10J4	391121	ENSG00000249730	
FGD6	55785	ENSG00000180263	
HAO1	54363	ENSG00000101323	Q9UJM8
GU182349.3		ENSG00000276139	
TBCA	6902	ENSG00000171530	O75347
SYNPR	132204	ENSG00000163630	Q8TBG9
SYNPR	132204	ENSG00000163630	
TBCA	6902	ENSG00000171530	
STIM2	57620	ENSG00000109689	
SSBP1	6742	ENSG00000106028	
CAPN1	823	ENSG00000014216	P07384
ZNF704	619279	ENSG00000164684	Q6ZNC4
LY6E	4061	ENSG00000278032	Q16553
AC135068.3		ENSG00000279408	
ZNF704	619279	ENSG00000164684	
AC135068.1		ENSG00000182974	
SPNS1	83985	ENSG00000169682	Q9H2V7
TSPAN1	10103	ENSG00000117472	O60635
GYG2	8908	ENSG00000056998	
OR4C3	256144	ENSG00000176547	Q8NH37
ATXN7L3B	552889	ENSG00000253719	Q96GX2
OR4C3	256144	ENSG00000176547	
LINC02203		ENSG00000280709	
OR4C5	79346	ENSG00000176540	Q8NGB2
GU182349.2		ENSG00000275546	
ANO2	57101	ENSG00000047617	Q9NQ90
ANO2	57101	ENSG00000047617	
GTF2IRD1	9569	ENSG00000006704	Q9UHL9
GPRIN3	285513	ENSG00000185477	Q6ZVF9
CRISPLD1	83690	ENSG00000121005	Q9H336
RAB11FIP2	22841	ENSG00000107560	Q7L804
ZNF367	195828	ENSG00000165244	Q7RTV3
KRT33A	3883	ENSG00000261986	O76009
PCDH11X	27328	ENSG00000102290	Q9BZA7
CRISPLD1	83690	ENSG00000121005	
CRIP2	1397	ENSG00000182809	P52943
TFAP2A	7020	ENSG00000137203	P05549
INTS4	92105	ENSG00000149262	Q96HW7
TRAJ30		ENSG00000211859	
TRAJ29		ENSG00000211860	
SFXN3	81855	ENSG00000107819	Q9BWM7
TRAJ28		ENSG00000211861	
OR11H12	440153	ENSG00000257115	B2RN74
FAM171B	165215	ENSG00000144369	Q6P995
SFXN3	81855	ENSG00000107819	
TRAJ27		ENSG00000211862	
RAPGEF4	11069	ENSG00000091428	Q8WZA2
ST13	6767	ENSG00000100380	P50502
TRAJ26		ENSG00000211863	
GTF2IRD1	9569	ENSG00000006704	
TRAJ25		ENSG00000211864	
TRAJ24		ENSG00000211865	
TRAJ23		ENSG00000211866	
ST13	6767	ENSG00000100380	
FAM171B	165215	ENSG00000144369	
APOL5	80831	ENSG00000277390	
CDH5	1003	ENSG00000179776	P33151
DCTN1	1639	ENSG00000204843	Q14203
RAPGEF4	11069	ENSG00000091428	
TUBAL3	79861	ENSG00000178462	A6NHL2
PLEKHA3	65977	ENSG00000116095	Q9HB20
PHYH	5264	ENSG00000107537	O14832
ADRA2A	150	ENSG00000150594	P08913
LZTS2	84445	ENSG00000107816	
PLEKHA3	65977	ENSG00000116095	
CDH5	1003	ENSG00000179776	
YTHDF1	54915	ENSG00000149658	Q9BYJ9
YTHDF1	54915	ENSG00000149658	
DAB2IP	153090	ENSG00000136848	Q5VWQ8
TNFSF11	8600	ENSG00000120659	O14788
SPTSSB	165679	ENSG00000196542	Q8NFR3
LZTS2	84445	ENSG00000107816	Q9BRK4
TTLL12	23170	ENSG00000100304	Q14166
SPTSSB	165679	ENSG00000196542	
CRIP2	1397	ENSG00000182809	
PIK3R3	8503	ENSG00000117461	Q92569
DCTN1	1639	ENSG00000204843	
SEC22B	9554	ENSG00000265808	O75396
SEC22B	9554	ENSG00000265808	
PIK3R3	8503	ENSG00000117461	
TTLL12	23170	ENSG00000100304	
PHYH	5264	ENSG00000107537	
PRCP	5547	ENSG00000137509	P42785
GBP7	388646	ENSG00000213512	Q8N8V2
CU633846.1	3806	ENSG00000275921	
GBP7	388646	ENSG00000213512	
NR1D2	9975	ENSG00000174738	Q14995
ENTR1	10807	ENSG00000165689	Q96C92
C8orf86	389649	ENSG00000196166	Q6ZUL3
MST1	4485	ENSG00000173531	
VPREB1	7441	ENSG00000169575	P12018
SRD5A1	6715	ENSG00000145545	P18405
VPREB1	7441	ENSG00000169575	
IL6ST	3572	ENSG00000134352	P40189
AAMDC	28971	ENSG00000087884	Q9H7C9
NEPRO	25871	ENSG00000163608	Q6NW34
AAMDC	28971	ENSG00000087884	
ICA1	3382	ENSG00000003147	Q05084
DTNB	1838	ENSG00000138101	
NR1D2	9975	ENSG00000174738	
ICA1	3382	ENSG00000003147	
ENTR1	10807	ENSG00000165689	
SRD5A1	6715	ENSG00000145545	
AMPH	273	ENSG00000078053	P49418
IL6ST	3572	ENSG00000134352	
AMPH	273	ENSG00000078053	
OTOL1	131149	ENSG00000182447	A6NHN0
KRT8	3856	ENSG00000170421	P05787
GTF2H4	2968	ENSG00000213780	Q92759
MFSD6L	162387	ENSG00000185156	Q8IWD5
PDZD7	79955	ENSG00000186862	Q9H5P4
PDZD7	79955	ENSG00000186862	
ADCY8	114	ENSG00000155897	P40145
TMX4	56255	ENSG00000125827	Q9H1E5
TMX4	56255	ENSG00000125827	
GBP2	2634	ENSG00000162645	P32456
ADCY8	114	ENSG00000155897	
PRCP	5547	ENSG00000137509	
KRT8	3856	ENSG00000170421	
KIR2DP1		ENSG00000276468	
SNTN	132203	ENSG00000188817	A6NMZ2
SNTN	132203	ENSG00000188817	
FAM216B	144809	ENSG00000179813	Q8N7L0
DLK1	8788	ENSG00000185559	
GABRR3	200959	ENSG00000183185	A8MPY1
ADGRA3	166647	ENSG00000152990	
PSMA5	5686	ENSG00000143106	P28066
AC135068.8		ENSG00000281179	
AC135068.2		ENSG00000278263	
GSDMD	79792	ENSG00000278718	P57764
GSDMD	79792	ENSG00000278718	
HSPB11	51668	ENSG00000081870	
KIR3DL3	115653	ENSG00000276875	
DLK1	8788	ENSG00000185559	P80370
HSPB11	51668	ENSG00000081870	Q9Y547
USP33	23032	ENSG00000077254	Q8TEY7
UNC79	57578	ENSG00000276416	Q9P2D8
USP33	23032	ENSG00000077254	
DDIAS	220042	ENSG00000165490	
SNAP29	9342	ENSG00000099940	O95721
C3orf49	132200	ENSG00000163632	
NLGN1	22871	ENSG00000169760	
KRT18	3875	ENSG00000111057	
C3orf49	132200	ENSG00000163632	Q96BT1
SNAP29	9342	ENSG00000099940	
UNC79	57578	ENSG00000276416	
DDX39B	7919	ENSG00000225073	
ASPH	444	ENSG00000198363	Q12797
KRT18	3875	ENSG00000111057	P05783
DBI	1622	ENSG00000155368	P07108
ASPH	444	ENSG00000198363	
ATP6V1G1	9550	ENSG00000136888	O75348
GALE	2582	ENSG00000117308	Q14376
NEPRO	25871	ENSG00000163608	
NLGN1	22871	ENSG00000169760	Q8N2Q7
GALE	2582	ENSG00000117308	
COX8C	341947	ENSG00000277018	Q7Z4L0
THOC7	80145	ENSG00000163634	Q6I9Y2
OR10J5	127385	ENSG00000184155	Q8NHC4
DDIAS	220042	ENSG00000165490	Q8IXT1
THOC7	80145	ENSG00000163634	
ADGRA3	166647	ENSG00000152990	Q8IWK6
MRPL50	54534	ENSG00000136897	Q8N5N7
KEL	3792	ENSG00000276615	P23276
LAT	27040	ENSG00000213658	O43561
SHQ1	55164	ENSG00000144736	
RPL15	6138	ENSG00000174748	P61313
RPL15	6138	ENSG00000174748	
NPAT	4863	ENSG00000149308	Q14207
GRB14	2888	ENSG00000115290	Q14449
TGIF1	7050	ENSG00000177426	
GRB14	2888	ENSG00000115290	
KEL	3792	ENSG00000276615	
NPAT	4863	ENSG00000149308	
KRTAP17-1	83902	ENSG00000263341	Q9BYP8
CD151	977	ENSG00000177697	
KRTAP16-1	100505753	ENSG00000263186	A8MUX0
OR11A1	26531	ENSG00000204694	Q9GZK7
IGLV1-50		ENSG00000211645	A0A075B6I6
DBI	1622	ENSG00000155368	
IGLV5-52		ENSG00000211643	A0A0A0MRZ9
OR12D2	26529	ENSG00000280236	P58182
